Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50100,6,02/03/2018 09:19:22,167,2,0,0,0,0,0,0,0,0,0,0,0,0,11976.0479,167,0,167,167,167,167,0,167,167,0,0,0,0,0,0,0,0,0,40,0,11976.0479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,66,-1,0,20,0,0,0,0,0,0,0,0,Benign
50117,6,02/03/2018 09:19:22,16,2,0,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,16,16,0,16,16,0,0,0,0,0,0,0,0,0,40,0,125000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
50119,6,02/03/2018 09:19:22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,Benign
50100,6,02/03/2018 09:19:22,316250,2,0,0,0,0,0,0,0,0,0,0,0,0,6.324110672,316250,0,316250,316250,316250,316250,0,316250,316250,0,0,0,0,0,0,0,0,0,40,0,6.324110672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,66,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:16:30,119656300,29,27,1845,9904,223,0,63.62068966,74.64602841,1460,0,366.8148148,540.2434663,98.18956461,0.468007117,2175569.091,1.10E+07,5.84E+07,0,1.20E+08,4273439.286,1.52E+07,5.84E+07,174,1.20E+08,4599770.808,1.58E+07,5.86E+07,0,0,0,0,0,592,552,0.242360828,0.225646289,0,1460,206.122807,402.5151315,162018.4311,0,0,1,1,0,0,0,1,0,209.8035714,63.62068966,366.8148148,0,0,0,0,0,0,29,1845,27,9904,8192,298,15,20,1579698,2146025.24,3097167,62229,5.82E+07,287333.5476,5.84E+07,5.80E+07,Benign
443,6,02/03/2018 09:16:32,117227533,16,16,1010,4744,374,0,63.125,103.2762477,1430,0,296.5,496.1689228,49.08403216,0.272973415,3781533.323,1.46E+07,5.89E+07,0,1.17E+08,7815168.867,2.06E+07,5.90E+07,27,1.17E+08,7809982.267,2.06E+07,5.89E+07,0,0,0,0,0,332,332,0.136486707,0.136486707,0,1430,174.3636364,367.4152809,134993.9886,0,0,1,1,0,0,0,1,1,179.8125,63.125,296.5,0,0,0,0,0,0,16,1010,16,4744,8192,180,8,20,123336.5,64379.95111,168860,77813,5.85E+07,640541.8701,5.89E+07,5.80E+07,Benign
443,6,02/03/2018 09:16:32,116686729,15,17,1002,5517,365,0,66.8,103.6968108,1430,0,324.5294118,492.836575,55.86753572,0.274238555,3764088.032,1.45E+07,5.81E+07,1,1.17E+08,8334766.357,2.11E+07,5.82E+07,28,1.17E+08,7288054.563,1.98E+07,5.82E+07,1,0,0,0,0,312,352,0.128549323,0.145689233,0,1430,197.5454545,379.4038161,143947.2557,0,0,1,1,0,0,0,1,1,203.71875,66.8,324.5294118,0,0,0,0,0,0,15,1002,17,5517,8192,180,8,20,238944,227852.4323,400060,77828,5.81E+07,94679.47668,5.81E+07,5.80E+07,Benign
80,6,02/03/2018 09:18:28,55422742,7,6,6,0,1,0,0.857142857,0.377964473,0,0,0,0,0.108258808,0.234560751,4618561.833,4973498.355,1.00E+07,31929,5.54E+07,9237123.667,1982769.193,1.00E+07,5189813,5.02E+07,1.00E+07,141.4842747,1.00E+07,1.00E+07,0,0,0,0,140,192,0.126301943,0.108258808,0,1,0.5,0.518874522,0.269230769,0,0,0,0,1,0,0,0,0,0.538461538,0.857142857,0,0,0,0,0,0,0,7,6,6,0,253,980,5,20,32032.2,98.82408613,32178,31929,1.00E+07,98.77651543,1.00E+07,1.00E+07,Benign
443,6,02/03/2018 09:19:23,206,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,373786.4078,14563.1068,103,125.8650071,192,14,206,103,125.8650071,192,14,0,0,0,0,0,1,0,0,0,60,0,14563.1068,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:19:23,570,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,135087.7193,5263.157895,285,364.8670991,543,27,570,285,364.8670991,543,27,0,0,0,0,0,1,0,0,0,60,0,5263.157895,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:19:23,797,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,96612.29611,3764.115433,398.5,545.1793283,784,13,797,398.5,545.1793283,784,13,0,0,0,0,0,1,0,0,0,60,0,3764.115433,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
50108,6,02/03/2018 09:19:23,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,298,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:18:39,53563214,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.155150473,0.112017177,1.07E+07,2.39E+07,5.34E+07,18,5.36E+07,1.34E+07,2.67E+07,5.34E+07,18,0,0,0,0,0,1,0,0,0,100,20,0.093347647,0.018669529,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,253,230,2,20,156052,0,156052,156052,5.34E+07,0,5.34E+07,5.34E+07,Benign
49987,6,02/03/2018 09:15:42,116025678,10,0,522,0,58,0,52.2,18.34121043,0,0,0,0,4.499004091,0.086187818,1.29E+07,1.93E+07,5.73E+07,223781,1.16E+08,1.29E+07,1.93E+07,5.73E+07,223781,0,0,0,0,0,0,0,0,0,200,0,0.086187818,0,0,58,47.45454545,23.46215521,550.4727273,0,0,0,0,1,1,0,0,0,52.2,52.2,0,0,0,0,0,0,0,10,522,0,0,64,-1,9,20,6975407,0,6975407,6975407,2.73E+07,2.22E+07,5.73E+07,7163871,Benign
445,6,02/03/2018 09:19:49,156097,3,1,0,0,0,0,0,0,0,0,0,0,0,25.62509209,52032.33333,90068.09088,156034,0,156097,78048.5,110377.2472,156097,0,0,0,0,0,0,0,0,0,0,72,32,19.21881907,6.406273023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 09:20:24,275979,3,1,0,0,0,0,0,0,0,0,0,0,0,14.49385642,91993,155848.3628,271937,64,275979,137989.5,189520.8808,272001,3978,0,0,0,0,0,0,0,0,0,72,32,10.87039231,3.623464104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:18:32,110179447,12,12,12,0,1,1,1,0,0,0,0,0,0.108913235,0.21782647,4790410.739,5104317.256,1.00E+07,10746,1.10E+08,1.00E+07,12.04536878,1.00E+07,1.00E+07,1.10E+08,1.00E+07,118.7752653,1.00E+07,1.00E+07,0,0,0,0,240,384,0.108913235,0.108913235,0,1,0.52,0.509901951,0.26,0,0,0,0,1,0,0,0,1,0.541666667,1,0,0,0,0,0,0,0,12,12,12,0,253,62,11,20,10825.09091,72.95540356,10993,10746,1.00E+07,77.68374113,1.00E+07,1.00E+07,Benign
445,6,02/03/2018 09:20:48,161319,3,1,0,0,0,0,0,0,0,0,0,0,0,24.79559134,53773,93050.09981,161218,43,161319,80659.5,114008.9477,161276,43,0,0,0,0,0,0,0,0,0,72,32,18.59669351,6.198897836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
0,0,02/03/2018 09:18:48,110911055,62,0,0,0,0,0,0,0,0,0,0,0,0,0.559006494,1818214.016,3053362.794,2.29E+07,127852,1.11E+08,1818214.016,3053362.794,2.29E+07,127852,0,0,0,0,0,0,0,0,0,0,0,0.559006494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,3.77E+07,3.78E+07,6.44E+07,1.09E+07,1.55E+07,1.05E+07,2.29E+07,8059906,Benign
443,6,02/03/2018 09:18:48,106279915,20,33,1887,5958,270,0,94.35,118.5914149,799,0,180.5454545,270.8074836,73.81451142,0.498683124,2043844.519,6678993.977,3.00E+07,1,1.06E+08,5590653.421,1.03E+07,3.00E+07,130,1.06E+08,3320677,8314923.993,3.00E+07,1,1,0,0,0,400,660,0.188182311,0.310500813,0,799,150.2407407,226.5674072,51332.79001,0,1,0,0,1,0,0,0,1,153.0754717,94.35,180.5454545,0,0,0,0,0,0,20,1887,33,5958,258,293,11,20,105032.6,1605.061151,107656,103318,2.11E+07,8063366.001,3.00E+07,1.50E+07,Benign
80,6,02/03/2018 09:19:08,116673214,19,18,1307,2118,432,0,68.78947368,161.5850581,706,0,117.6666667,270.7386411,29.35549543,0.31712506,3240922.611,4598203.723,1.00E+07,19,1.17E+08,6481845.222,4739906.795,1.01E+07,175,1.13E+08,6624950.059,4865396.062,1.01E+07,95957,0,0,0,0,392,504,0.162848004,0.154277056,0,706,90.13157895,217.2612291,47202.44168,0,0,1,1,0,0,0,1,0,92.56756757,68.78947368,117.6666667,0,0,0,0,0,0,19,1307,18,2118,8192,180,14,20,230771.3636,447640.7524,1580459,95714,1.00E+07,18215.69904,1.00E+07,9952863,Benign
123,17,02/03/2018 09:17:10,18659,1,1,48,48,48,48,48,0,48,48,48,0,5144.970256,107.1868803,18659,0,18659,18659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,53.59344016,53.59344016,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 09:21:30,170625,3,1,0,0,0,0,0,0,0,0,0,0,0,23.44322344,56875,98457.56685,170564,0,170625,85312.5,120650.0945,170625,0,0,0,0,0,0,0,0,0,0,72,32,17.58241758,5.860805861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,02/03/2018 09:21:39,162719,3,1,0,0,0,0,0,0,0,0,0,0,0,24.5822553,54239.66667,93895.63315,162661,1,162719,81359.5,115058.2941,162718,1,0,0,0,0,0,0,0,0,0,72,32,18.43669147,6.145563825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
53,17,02/03/2018 08:55:13,418,1,1,31,63,31,31,31,0,63,63,63,0,224880.3828,4784.688995,418,0,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2392.344498,2392.344498,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31,63,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 09:21:51,47203,3,4,437,860,437,0,145.6666667,252.3020676,860,0,215,430,27477.06714,148.2956592,7867.166667,12016.05076,23406,16,23520,11760,16417.60525,23369,151,23850,7950,13530.21755,23573,48,0,0,0,0,72,92,63.5552825,84.74037667,0,860,162.125,320.7787121,102898.9821,0,0,1,1,0,0,0,1,1,185.2857143,145.6666667,215,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 09:21:51,113,2,0,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,113,113,0,113,113,0,0,0,0,0,0,0,0,0,40,0,17699.11504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 09:21:51,48024,3,4,437,860,437,0,145.6666667,252.3020676,860,0,215,430,27007.32967,145.7604531,8004,12173.6229,23741,15,23848,11924,16672.16369,23713,135,24326,8108.666667,13668.38119,23891,103,0,0,0,0,72,92,62.46876562,83.29168749,0,860,162.125,320.7787121,102898.9821,0,0,1,1,0,0,0,1,1,185.2857143,145.6666667,215,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,Benign
80,6,02/03/2018 09:21:51,83,2,0,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,83,83,0,83,83,0,0,0,0,0,0,0,0,0,40,0,24096.38554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:51,88678,9,8,551,5081,200,0,61.22222222,87.13463401,1460,0,635.125,694.4402551,63510.67909,191.7048197,5542.375,10864.27266,41764,0,88678,11084.75,13648.25538,41764,16,35033,5004.714286,8739.872076,22219,0,0,0,0,0,192,172,101.4907869,90.21403279,0,1460,312.8888889,538.7940662,290299.0458,0,0,1,1,0,0,0,1,0,331.2941176,61.22222222,635.125,0,0,0,0,0,0,9,551,8,5081,8192,30,4,20,0,0,0,0,0,0,0,0,Benign
50188,6,02/03/2018 09:21:51,250,2,1,38,0,38,0,19,26.87005769,0,0,0,0,152000,12000,125,154.1492783,234,16,250,250,0,250,250,0,0,0,0,0,1,0,0,0,40,20,8000,4000,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:51,87961,8,8,509,7502,194,0,63.625,85.64200822,1460,0,937.75,710.0482378,91074.45345,181.8987961,5864.066667,8849.488383,24747,1,87961,12565.85714,13649.15822,36447,18,51039,7291.285714,13706.58821,36338,1,0,0,0,0,172,172,90.94939803,90.94939803,0,1460,471.2352941,655.4025985,429552.5662,0,0,1,1,0,0,0,1,1,500.6875,63.625,937.75,0,0,0,0,0,0,8,509,8,7502,8192,60,4,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:51,97235,8,8,509,7502,194,0,63.625,85.64200822,1460,0,937.75,710.0482378,82388.029,164.549802,6482.333333,15552.5963,60339,0,97235,13890.71429,21238.52978,60339,10,85578,12225.42857,26673.50486,71853,0,0,0,0,0,172,172,82.27490101,82.27490101,0,1460,471.2352941,655.4025985,429552.5662,0,0,1,1,0,0,0,1,1,500.6875,63.625,937.75,0,0,0,0,0,0,8,509,8,7502,8192,60,4,20,0,0,0,0,0,0,0,0,Benign
50201,6,02/03/2018 09:21:51,1063,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0,0,91251.17592,3762.935089,354.3333333,600.7797711,1048,0,1063,531.5,751.6545084,1063,0,0,0,0,0,0,1,0,0,0,60,20,2822.201317,940.7337723,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0,0,0,0,0,0,0,0,Benign
50202,6,02/03/2018 09:21:51,11364,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0,0,8535.726857,351.9887364,3788,6553.215775,11355,0,11364,5682,8035.561461,11364,0,0,0,0,0,0,1,0,0,0,60,20,263.9915523,87.99718409,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:51,52357,8,8,509,7502,194,0,63.625,85.64200822,1460,0,937.75,710.0482378,153007.2388,305.5942854,3490.466667,5376.315983,15945,0,52357,7479.571429,6252.875122,15945,21,40772,5824.571429,10538.91662,27719,0,0,0,0,0,172,172,152.7971427,152.7971427,0,1460,471.2352941,655.4025985,429552.5662,0,0,1,1,0,0,0,1,1,500.6875,63.625,937.75,0,0,0,0,0,0,8,509,8,7502,8192,60,4,20,0,0,0,0,0,0,0,0,Benign
50206,6,02/03/2018 09:21:51,8245,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0,0,11764.70588,485.1425106,2748.333333,4745.53815,8228,0,8245,4122.5,5830.095411,8245,0,0,0,0,0,0,1,0,0,0,60,20,363.856883,121.2856277,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:19:09,118769414,16,17,1098,3843,451,0,68.625,120.0615814,1430,0,226.0588235,463.054461,41.60161976,0.277849312,3711544.187,1.45E+07,5.89E+07,1,1.19E+08,7917960.933,2.07E+07,5.89E+07,288,1.19E+08,7413449.375,2.01E+07,5.91E+07,1,0,0,0,0,332,352,0.134714818,0.143134494,0,1430,145.3235294,342.5830331,117363.1346,0,0,1,1,0,0,0,1,1,149.7272727,68.625,226.0588235,0,0,0,0,0,0,16,1098,17,3843,8192,180,8,20,492786.5,479276.2692,831686,153887,5.88E+07,150532.4271,5.89E+07,5.87E+07,Benign
443,6,02/03/2018 09:21:52,49044,8,8,515,7502,197,0,64.375,86.93336939,1460,0,937.75,710.0482378,163465.4596,326.2376641,3269.6,4961.894264,13533,1,49044,7006.285714,5728.082364,13533,19,37705,5386.428571,9580.597804,24955,1,0,0,0,0,172,172,163.1188321,163.1188321,0,1460,471.5882353,655.2438533,429344.5074,0,0,1,1,0,0,0,1,1,501.0625,64.375,937.75,0,0,0,0,0,0,8,515,8,7502,8192,60,4,20,0,0,0,0,0,0,0,0,Benign
50208,6,02/03/2018 09:21:52,7984,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0,0,12149.2986,501.002004,2661.333333,4595.715106,7968,0,7984,3992,5645.540541,7984,0,0,0,0,0,0,1,0,0,0,60,20,375.751503,125.250501,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:19:08,117960706,13,11,597,2890,197,0,45.92307692,68.94860591,1430,0,262.7272727,482.8291812,29.56069117,0.203457582,5128726.348,1.68E+07,5.89E+07,1,1.18E+08,9830058.833,2.27E+07,5.89E+07,246,1.18E+08,1.18E+07,2.47E+07,5.91E+07,1,0,0,0,0,272,232,0.11020619,0.093251392,0,1430,139.48,334.7024948,112025.76,0,0,1,1,0,0,0,1,0,145.2916667,45.92307692,262.7272727,0,0,0,0,0,0,13,597,11,2890,8192,176,6,20,441856,407096.9303,729717,153995,5.85E+07,650402.4742,5.89E+07,5.80E+07,Benign
443,6,02/03/2018 09:19:08,116825249,13,12,593,3911,193,0,45.61538462,68.22333235,1460,0,325.9166667,551.913771,38.55330965,0.213994836,4867718.708,1.64E+07,5.85E+07,1,1.17E+08,9735437.417,2.27E+07,5.85E+07,826,1.17E+08,1.06E+07,2.36E+07,5.85E+07,1,0,0,0,0,272,252,0.111277315,0.102717521,0,1460,173.2307692,396.3850964,157121.1446,0,0,1,1,0,0,0,1,0,180.16,45.61538462,325.9166667,0,0,0,0,0,0,13,593,12,3911,8192,31,6,20,124166,68201.86326,172392,75940,5.83E+07,375653.3059,5.85E+07,5.80E+07,Benign
443,6,02/03/2018 09:19:08,116789250,13,12,589,4923,189,0,45.30769231,67.50849899,1460,0,410.25,636.720022,47.19612464,0.214060798,4866218.75,1.64E+07,5.84E+07,1,1.17E+08,9732437.5,2.26E+07,5.84E+07,699,1.17E+08,1.06E+07,2.36E+07,5.85E+07,1,0,0,0,0,272,252,0.111311615,0.102749183,0,1460,212,464.4148146,215681.12,0,0,1,1,0,0,0,1,0,220.48,45.30769231,410.25,0,0,0,0,0,0,13,589,12,4923,8192,31,6,20,176501.5,142178.6676,277037,75966,5.82E+07,276210.758,5.84E+07,5.80E+07,Benign
443,6,02/03/2018 09:19:09,117099285,13,12,593,3912,193,0,45.61538462,68.22333235,1460,0,326,551.9481201,38.47162688,0.213494045,4879136.875,1.65E+07,5.88E+07,0,1.17E+08,9758273.75,2.27E+07,5.88E+07,181,1.17E+08,1.06E+07,2.36E+07,5.89E+07,0,0,0,0,0,272,252,0.111016903,0.102477142,0,1460,173.2692308,396.4215491,157150.0446,0,0,1,1,0,0,0,1,0,180.2,45.61538462,326,0,0,0,0,0,0,13,593,12,3912,8192,31,6,20,112679,52137.8114,149546,75812,5.84E+07,587044.2924,5.88E+07,5.80E+07,Benign
443,6,02/03/2018 09:19:09,117184341,25,39,987,45101,348,0,39.48,85.98794489,1460,0,1156.435897,565.8922994,393.2948686,0.546148056,1860068.905,1.03E+07,5.89E+07,0,1.17E+08,4882680.875,1.65E+07,5.89E+07,29,1.17E+08,3081347.421,1.32E+07,5.89E+07,0,0,0,0,0,512,792,0.213339084,0.332808971,0,1460,709.0461538,705.593864,497862.701,0,0,1,1,0,0,0,1,1,720.125,39.48,1156.435897,0,0,0,0,0,0,25,987,39,45101,8192,127,7,20,126603,49685.56509,161736,91470,5.84E+07,638561.264,5.89E+07,5.80E+07,Benign
443,6,02/03/2018 09:21:59,234,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,329059.8291,12820.51282,117,141.4213562,217,17,234,117,141.4213562,217,17,0,0,0,0,0,1,0,0,0,60,0,12820.51282,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:59,567,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,135802.4691,5291.005291,283.5,382.5447686,554,13,567,283.5,382.5447686,554,13,0,0,0,0,0,1,0,0,0,60,0,5291.005291,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:59,825,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,93333.33333,3636.363636,412.5,563.5641046,811,14,825,412.5,563.5641046,811,14,0,0,0,0,0,1,0,0,0,60,0,3636.363636,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:59,985,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,78172.58883,3045.685279,492.5,675.286976,970,15,985,492.5,675.286976,970,15,0,0,0,0,0,1,0,0,0,60,0,3045.685279,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:21:59,1440,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,53472.22222,2083.333333,720,999.8489886,1427,13,1440,720,999.8489886,1427,13,0,0,0,0,0,1,0,0,0,60,0,2083.333333,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
50160,6,02/03/2018 09:21:59,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
50156,6,02/03/2018 09:21:59,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
50165,6,02/03/2018 09:21:59,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Benign
50162,6,02/03/2018 09:21:59,46,2,0,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.26087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,02/03/2018 09:19:08,118125758,15,17,874,5374,281,0,58.26666667,89.01802921,1460,0,316.1176471,554.3776784,52.89278228,0.270897733,3810508.323,1.45E+07,5.86E+07,0,1.18E+08,8437554.143,2.11E+07,5.86E+07,232,1.18E+08,7377990.125,1.99E+07,5.86E+07,0,0,0,0,0,312,352,0.126983312,0.14391442,0,1460,189.3333333,418.1461816,174846.2292,0,0,1,1,0,0,0,1,1,195.25,58.26666667,316.1176471,0,0,0,0,0,0,15,874,17,5374,8192,32,7,20,735366.5,932623.6398,1394831,75902,5.83E+07,432320.8434,5.86E+07,5.80E+07,Benign
